AEP,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt ,cos_year_dayt 
0.169100212,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.141395233,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.126232372,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.120304505,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.125545988,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.162922751,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.251029577,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.308810683,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.326594284,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.340009984,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.34774741,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.356046425,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.357855984,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.373518033,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.378759516,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.378759516,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.372831649,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.354673655,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.334768501,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.345813054,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.354424061,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.322475977,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.274429053,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999768502,0.021516097
0.217022339,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0,1,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.161674778,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.1249844,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.105016848,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.094097092,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.091913141,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.103706477,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.137089729,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.169599401,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.216835143,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.252277549,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.275365032,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.275240235,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.273742668,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.266130039,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.255147885,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.243978535,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.246536878,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.237988269,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.231498814,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.259328591,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.273742668,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.271184325,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.204105828,1,0,0,1,-0.866025404,0.5,-0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.999250011,0.038722281
0.156183701,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0,1,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.11069512,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.071009609,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.058093099,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.047984525,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.047485336,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.052414826,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.070260826,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.101023337,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.143267191,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.176213653,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.190502933,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.202109073,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.207662548,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.20310745,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.192811681,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.183202296,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.192562087,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.195058031,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.206539374,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.258954199,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.285036815,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.262635717,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.21608636,1,0,0,1,-0.866025404,0.5,-2.45E-16,1,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.998435421,0.05591699
0.167353051,1,0,1,0,-0.866025404,0.5,0,1,0,1,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.134032198,1,0,1,0,-0.866025404,0.5,0,1,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.108511169,1,0,1,0,-0.866025404,0.5,0,1,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.099338575,1,0,1,0,-0.866025404,0.5,0,1,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.098464994,1,0,1,0,-0.866025404,0.5,0,1,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.108885561,1,0,1,0,-0.866025404,0.5,0,1,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.163109946,1,0,1,0,-0.866025404,0.5,0,1,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.261637339,1,0,1,0,-0.866025404,0.5,0,1,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.324160739,1,0,1,0,-0.866025404,0.5,0,1,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.335517284,1,0,1,0,-0.866025404,0.5,0,1,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.350243355,1,0,1,0,-0.866025404,0.5,0,1,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.364532634,1,0,1,0,-0.866025404,0.5,0,1,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.371396481,1,0,1,0,-0.866025404,0.5,0,1,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.373954823,1,0,1,0,-0.866025404,0.5,0,1,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.382753026,1,0,1,0,-0.866025404,0.5,0,1,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.379258705,1,0,1,0,-0.866025404,0.5,0,1,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.375639586,1,0,1,0,-0.866025404,0.5,0,1,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.371146886,1,0,1,0,-0.866025404,0.5,0,1,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.360164732,1,0,1,0,-0.866025404,0.5,0,1,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.355609634,1,0,1,0,-0.866025404,0.5,0,1,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.389429677,1,0,1,0,-0.866025404,0.5,0,1,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.403344565,1,0,1,0,-0.866025404,0.5,0,1,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.369025334,1,0,1,0,-0.866025404,0.5,0,1,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.301260452,1,0,1,0,-0.866025404,0.5,0,1,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.997324973,0.07309513
0.233121178,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0,1,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.178647198,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.153313366,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.140833645,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.140084862,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.146075128,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.193498066,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.294770997,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.360351928,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.366778984,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.365031823,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.366466991,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.362598278,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.359041557,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.36072632,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.348808187,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.339323599,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.338949208,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.331648571,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.331149382,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.373143642,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.395482341,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.361911893,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.30269562,1,0,1,0,-0.866025404,0.5,0.866025404,0.5,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.995918996,0.09025161
0.241607388,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0,1,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.193123674,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.167103457,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.157431674,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.155684513,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.167665044,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.217833521,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.3124922,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.375389991,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.371084488,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.366903781,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.357356795,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.34955697,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.341195557,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.334643704,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.339760389,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.328091851,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.331336578,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.324160739,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.317983277,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.358979159,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.376700362,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.348808187,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.287220766,1,0,1,0,-0.866025404,0.5,0.866025404,-0.5,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.994217907,0.107381347
0.223386996,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0,1,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.175652065,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.148820666,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.129539498,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.130288282,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.148009485,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.196805192,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,1,6.12E-17,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.294833396,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.361537502,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.363097467,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.369150131,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.369898914,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.364782229,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,1.22E-16,-1,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.364345439,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.258819045,-0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.366778984,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.5,-0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.365219019,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.707106781,-0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.353425683,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.866025404,-0.5,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.349244977,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.965925826,-0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.330899788,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-1,-1.84E-16,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.33526769,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.965925826,0.258819045,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.378946712,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.388368901,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.35804318,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.292649445,1,0,1,0,-0.866025404,0.5,1.22E-16,-1,-0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.992222209,0.124479264
0.224759765,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0,1,0,1,0,1,0,1,1,6.12E-17,-0.989932495,0.141540295
0.174653688,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.258819045,0.965925826,0,1,0,1,0,1,1,6.12E-17,-0.989932495,0.141540295
0.148321478,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.5,0.866025404,0,1,0,1,0,1,1,6.12E-17,-0.989932495,0.141540295
0.129789093,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.707106781,0.707106781,0,1,0,1,0,1,1,6.12E-17,-0.989932495,0.141540295
0.131973044,1,0,1,0,-0.866025404,0.5,-0.866025404,-0.5,0.866025404,0.5,0,1,0,1,0,1,1,6.12E-17,-0.989932495,0.141540295
